practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference,cbt_months_with_any_record,cbt_inbound_complete_months,cbt_mapping_valid_months,cbt_integrity_gap_months,cbt_any_integrity_gap_flag,cbt_annual_inbound_calls,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range
E85734,12,12,12,72487.0,6040.583333333333,1.6983352951067767,600.0,416.0,184.0,0.0,8.27734628278174,0.6933333333333334,0.30666666666666664,0.0,0.0,1.37386947803116,24969,22085,1180,1704,15451,7848,0,0,1670,0,9415,2586,7049,2865,1085,1007,926,3018,36,0,344.4617655579621,0.04725860066482438,0.6188073210781369,0.3143097440826625,0.37706756377908607,0.10356842484681004,0.28231006447995516,0.3858784893267652,0.11474228042773038,0.7629460531058513,0.1208698786495254,62.49635777637033,0,0,0,12,12,12,0,0,35767.0,493.4264074937575,58.6698543676607,241.28643286384278
E85735,12,12,12,81778.0,6814.833333333333,1.4128035320088301,5787.0,4775.0,1012.0,0.0,70.76475335664848,0.8251252808017971,0.17487471919820285,0.0,0.0,16.236711315871073,43145,37533,2138,3474,29081,7892,4483,0,1689,0,16103,4349,11520,7274,2504,941,438,3883,16,0,527.5868815573871,0.0495538301077761,0.6740294356240584,0.18291806698342797,0.3732298064665662,0.10079962915749217,0.2670066056321706,0.3678062347896628,0.1685942751187855,0.741036041256229,0.08999884111716305,35.67602908945766,0,0,0,12,12,12,0,0,51113.0,625.0213993983712,43.781947076210194,194.28376106575865
E85743,12,12,12,37323.0,3110.25,0.7115135834411385,660.0,548.0,112.0,0.0,17.68346595932803,0.8303030303030303,0.1696969696969697,0.0,0.0,5.676577478277512,17359,15985,650,724,16702,552,0,0,105,0,9305,1470,3562,1317,785,516,402,1703,2,0,465.10194786056854,0.037444553257676136,0.9621521977072413,0.03179906676651881,0.5360331816348868,0.08468229736735987,0.20519615185206522,0.28987844921942507,0.07586842560055303,0.8259116308543119,0.09810472953511147,31.878035357635323,0,0,0,12,12,12,0,0,30989.0,830.2923130509338,93.78296245668709,269.9275580618472
E85744,12,12,12,116830.0,9735.833333333334,1.2225445503522585,15739.0,11183.0,4556.0,0.0,134.71711033125052,0.7105279878010039,0.2894720121989961,0.0,0.0,14.689276963573365,73748,68122,3120,2506,44790,17781,7778,528,2871,0,32981,4254,13015,14991,4661,2381,1431,8473,34,0,631.2419755199863,0.04230623203341108,0.6073385040950263,0.24110484352118022,0.44721212778651626,0.05768292021478549,0.17647936215219395,0.23416228236697945,0.20327330910668764,0.6813744101534956,0.11489125128817053,54.88680183625144,0,0,0,12,12,12,0,0,41888.0,358.5380467345716,33.27862889316088,86.12720967129451
E85745,12,12,12,96461.0,8038.416666666667,0.5368289637952559,2119.0,1628.0,491.0,0.0,21.96742725039135,0.7682869277961303,0.23171307220386975,0.0,0.0,3.563967779630137,58836,52921,1746,4169,40312,15900,1927,194,503,0,21283,4374,13500,15814,2796,702,365,3863,2,0,609.9459885342262,0.029675708749745053,0.6851587463457747,0.2702427085457883,0.36173431232578696,0.07434223944523762,0.22945135631246175,0.3037935957576994,0.2687810184240941,0.6655279080834863,0.06565708069889184,37.250637852924406,0,0,0,12,12,12,0,0,101518.0,1052.4253325178051,105.40600295116641,278.62988892092585
E85750,12,12,12,88910.0,7409.166666666667,1.2582056892778994,1582.0,303.0,1279.0,0.0,17.793274097401866,0.19152970922882429,0.8084702907711757,0.0,0.0,1.8126152995375406,32795,31231,1544,20,32727,9,0,59,0,0,6514,1678,22541,1902,72,53,32,157,3,0,368.85614666516705,0.04708034761396555,0.997926513187986,0.00027443207806068,0.1986278396096966,0.05116633633175789,0.687330385729532,0.7384967220612899,0.05799664583015703,0.9371245616709865,0.004787315139502973,26.157170804644274,0,0,0,12,12,12,0,0,64238.0,722.5059048475987,55.853265662539,201.24219846015774
E86001,12,12,12,134442.0,11203.5,0.4662004662004662,5103.0,4584.0,304.0,215.0,37.95688847235239,0.8982951205173427,0.059572800313541056,0.0421320791691162,0.0,14.72335789777183,98191,90122,2633,5436,53940,41918,1078,1191,64,0,52665,8464,18010,12001,4409,1163,1378,6950,101,0,730.3595602564675,0.026815084885580143,0.5493375156582578,0.4269026692874092,0.536352618875457,0.08619934617225611,0.18341803220254402,0.26961737837480015,0.12222097748266135,0.8059699972502572,0.07078041775722826,44.934254734937014,0,0,0,12,12,12,0,0,83604.0,621.8592404159415,50.081911407798,244.14825883402204
E86004,12,12,12,133786.0,11148.833333333334,1.2397431323581878,11580.0,7331.0,4225.0,24.0,86.55614189825542,0.6330742659758204,0.364853195164076,0.002072538860103627,0.0,7.753192111096893,64666,57388,5028,2250,34724,29884,0,58,0,0,29335,5696,11193,9147,4821,3210,1167,9198,97,0,483.3540131254391,0.07775337890081341,0.5369746079856493,0.4621284755512943,0.4536386973061578,0.08808338230291034,0.17308941329292055,0.2611727955958309,0.14144991185476138,0.7148114929019886,0.14223857977917298,59.5413194897021,0,0,0,12,12,12,0,0,77851.0,581.9069259862766,62.134415739707244,232.66679914454932
E86005,12,12,12,83959.0,6996.583333333333,0.6013745704467355,1205.0,747.0,447.0,11.0,14.35224335687657,0.6199170124481328,0.37095435684647304,0.009128630705394191,0.0,1.6818233202243023,55407,50237,2345,2825,39113,14151,0,0,2143,0,30723,3502,9871,10643,586,51,28,665,3,0,659.9292511821246,0.04232317216236216,0.7059216344505207,0.2554009421192268,0.5544967242406195,0.0632050101972675,0.1781543848250221,0.2413593950222896,0.19208764235565903,0.795856119262909,0.012002093598281806,67.7022826969634,0,0,0,12,12,12,0,0,59806.0,712.323872366274,71.00808482377852,225.17891946519399
E86006,12,12,12,100329.0,8360.75,0.3933253873659118,7384.0,6524.0,836.0,24.0,73.59786303062923,0.8835319609967497,0.11321776814734562,0.0032502708559046588,0.0,26.190285218166267,43039,38172,1749,3118,25910,10915,5495,112,607,0,15614,5161,11008,7782,2408,335,486,3229,245,0,428.97866020791594,0.04063756128162829,0.6020121285345849,0.25360719347568483,0.3627872394804712,0.11991449615465043,0.2557680243500081,0.37568252050465856,0.18081275122563256,0.7384697599851298,0.07502497734612792,44.361273054929065,0,0,0,12,12,12,0,0,43487.0,433.44396934086853,46.02245326790947,252.05604040482228
E86007,12,12,12,107340.0,8945.0,0.5605381165919282,2637.0,149.0,5.0,2483.0,24.56679709334824,0.0565036025786879,0.0018960940462646946,0.9416003033750474,0.0,14.598491664499033,58076,46827,4329,6920,31517,21906,0,1248,3405,0,15685,4888,12297,11002,7780,3696,2727,14203,1,0,541.047139929197,0.07454025759349818,0.5426854466561057,0.37719539913217165,0.27007714029891866,0.08416557614160755,0.21173978924168332,0.2959053653832909,0.18944142158550864,0.5659825056822095,0.24455885391555893,49.018689948005495,0,0,0,12,12,12,0,0,65261.0,607.9839761505497,47.00178136239114,126.51879600567918
E86009,12,12,12,108532.0,9044.333333333334,0.5090748118636566,7308.0,4031.0,3266.0,11.0,67.33497954520325,0.5515873015873016,0.44690749863163653,0.00150519978106185,0.0,6.855890929513321,32547,28353,3554,640,26349,5983,57,157,1,0,8882,1571,3842,4755,8472,3688,1337,13497,0,0,299.8839052076807,0.10919593203674686,0.8095677020923587,0.18382646634098382,0.2728976556979138,0.04826865763357606,0.11804467385626939,0.16631333148984545,0.1460964144160752,0.43921098718775925,0.41469259839616557,34.71217982952058,0,0,0,12,12,12,0,0,62689.0,577.6084472782221,54.12461717307024,156.62659396806305
E86010,12,12,12,199735.0,16644.583333333332,0.5820582058205821,36902.0,35477.0,1397.0,28.0,184.75480011014594,0.9613842068180587,0.037857026719419,0.0007587664625223565,0.0,16.876955008675505,73017,62662,8305,2050,55118,17830,0,0,69,0,32619,6385,20625,8936,2737,890,769,4396,56,0,365.56937942774175,0.11374063574236137,0.7548653053398524,0.24418970924579209,0.44673158305600064,0.0874453894298588,0.2824684662475862,0.369913855677445,0.12238245887943904,0.8166454387334456,0.060205157703000674,40.64238452832725,0,0,0,12,12,12,0,0,78014.0,390.5875284752297,46.18064435272416,121.0485599612611
E86011,12,12,12,74682.0,6223.5,0.660757453666398,265.0,135.0,76.0,54.0,3.5483784579952333,0.5094339622641509,0.28679245283018867,0.2037735849056604,0.0,0.6118836580659117,31712,29865,1226,621,20896,10652,0,9,155,0,15940,1791,4987,6147,1309,891,607,2807,40,0,424.62708550922576,0.038660443995963675,0.6589303733602422,0.33589808274470234,0.502648839556004,0.05647704339051463,0.1572590817356206,0.2137361251261352,0.1938382946518668,0.7163849646821393,0.08851538849646821,69.21051890521821,0,0,0,12,12,12,0,0,47653.0,638.0787873918749,59.00788703881755,129.24168689786995
E86012,12,12,12,134858.0,11238.166666666666,0.4269323134394734,10423.0,0.0,0.0,10423.0,77.2887036734936,0.0,0.0,1.0,0.0,53.6708862412344,90486,58168,2144,30174,61775,8992,19719,0,0,0,64857,1669,6192,7276,6016,2577,1893,10486,6,0,670.9724302599772,0.023694273147227194,0.6827022964878545,0.09937448887120659,0.7167628141369936,0.0184448422960458,0.06843047543266362,0.08687531772870942,0.0804102292067281,0.803638131865703,0.11588533032734345,69.61603900315004,0,0,0,12,12,12,0,0,46718.0,346.423645612422,49.895392886842316,200.93896387738806
E86014,12,12,12,89109.0,7425.75,0.9660502346121999,6900.0,0.0,167.0,6733.0,77.43325590007743,0.0,0.024202898550724637,0.9757971014492753,0.0,46.30883734289308,77574,38140,3383,36051,30212,10053,5348,224,31737,0,51302,5140,12244,5358,2188,850,486,3524,6,0,870.5517961148705,0.04360997241343749,0.3894603862118751,0.12959238920256788,0.6613298270038931,0.06625931368757573,0.15783638848067652,0.22409570216825225,0.06906953360662077,0.8854255291721453,0.04542759171887488,82.57928222284184,0,0,0,12,12,12,0,0,35467.0,398.018157537398,41.506186124930885,118.57768391338351
E86015,12,12,12,205037.0,17086.416666666668,0.4440289787333489,15854.0,10095.0,5655.0,104.0,77.32262957417441,0.6367478238930239,0.3566923173962407,0.006559858710735461,0.0,21.869052166068744,83443,73563,6612,3268,57026,26206,0,178,33,0,28767,4546,13125,13851,12082,7383,3682,23147,7,0,406.9655720674805,0.07923972052778544,0.683412628980262,0.3140586987524418,0.34475030859389044,0.054480303920041225,0.15729300240882998,0.2117733063288712,0.16599355248492983,0.5565236149227617,0.2773989429910238,56.394938748804364,0,0,0,12,12,12,0,0,129175.0,630.0082424147837,81.99048453238791,482.1997037775835
E86016,12,12,12,75183.0,6265.25,1.0440089945390298,6706.0,4515.0,2191.0,0.0,89.19569583549473,0.673277661795407,0.3267223382045929,0.0,0.0,6.5764765138084975,30783,27752,2373,658,23924,6215,500,144,0,0,11524,1469,4874,7064,4655,813,382,5850,2,0,409.4409640477236,0.07708800311860442,0.7771822109605951,0.20189715102491634,0.37436247279342494,0.0477211447877075,0.1583341454699022,0.2060552902576097,0.22947730890426535,0.5804177630510347,0.19003995711918917,47.1333030540637,0,0,0,12,12,12,0,0,41060.0,546.1340994639746,44.686866453348145,124.27245146421177
E86018,12,12,12,98433.0,8202.75,0.771586037966932,29429.0,22561.0,6840.0,28.0,298.9749372669735,0.7666247578918753,0.2324237996534031,0.0009514424547215331,0.0,31.499812759898624,41051,37290,3144,617,34860,5986,0,66,139,0,20025,3954,10987,4049,807,250,978,2035,1,0,417.04509666473643,0.07658765925312416,0.8491875959172737,0.14581861586806655,0.4878078487734769,0.09631921268665807,0.26764268836325544,0.3639619010499135,0.09863340722515895,0.8517697498233904,0.0495724830089401,32.2419509332814,0,0,0,12,12,12,0,0,57627.0,585.4439060071318,73.79490819919317,150.03403831058358
E86019,12,12,12,82311.0,6859.25,0.4687271129339388,1997.0,927.0,1060.0,10.0,24.26164182187071,0.4641962944416625,0.5307961942914372,0.005007511266900351,0.0,4.4490884454621735,37075,33133,3412,530,30898,5960,0,201,16,0,9217,2780,9368,12050,2721,673,265,3659,1,0,450.4258240089417,0.0920296695886716,0.8333917734322319,0.1607552258934592,0.24860418071476736,0.07498314227916386,0.2526770060687795,0.3276601483479434,0.32501685772083616,0.5762643290627107,0.0986918408631153,68.99644750843225,0,0,0,12,12,12,0,0,51541.0,626.1739014226531,48.89622074175392,157.22640021930056
E86020,12,12,12,63748.0,5312.333333333333,0.6927541658865382,424.0,296.0,128.0,0.0,6.65118905691159,0.6981132075471698,0.3018867924528302,0.0,0.0,1.9114050787369026,29125,26876,2110,139,20747,8378,0,0,0,0,7294,1766,14876,4709,395,33,52,480,0,0,456.8770784965803,0.07244635193133048,0.7123433476394849,0.287656652360515,0.25043776824034336,0.06063519313304721,0.5107639484978541,0.5713991416309013,0.1616824034334764,0.8218369098712446,0.01648068669527897,53.39861705103319,0,0,0,12,12,12,0,0,47812.0,750.0156867666436,60.88936006008744,185.64493523699434
E86022,12,12,12,70906.0,5908.833333333333,0.3205128205128205,3897.0,1122.0,2760.0,15.0,54.96008800383606,0.2879137798306389,0.7082371054657429,0.003849114703618168,0.0,3.9200019177096777,33528,27809,1189,4530,23303,6152,0,0,4073,0,11951,2733,10477,4624,1774,1000,966,3740,3,0,472.8513807012101,0.035462896683369126,0.6950310188499165,0.18348842758291578,0.35644834168456213,0.08151395848246241,0.3124850870913863,0.3939990455738487,0.13791457885946076,0.7504473872584109,0.1115485564304462,63.00373371220419,0,0,0,12,12,12,0,0,40064.0,565.0297577073873,37.8130119062108,155.5661509111718
E86024,12,12,12,52184.0,4348.666666666667,0.6936416184971098,3652.0,3159.0,472.0,21.0,69.98313659359191,0.8650054764512596,0.12924424972617743,0.005750273822562979,0.0,11.174851873680119,29818,23112,605,6101,10926,13424,0,0,5468,0,15761,2812,5653,3625,924,471,560,1955,12,0,571.4011957688181,0.02028975786437722,0.36642296599369506,0.450197867060165,0.5285733449594204,0.09430545308203099,0.18958347306995774,0.28388892615198874,0.12157086323697096,0.8124622711114092,0.06556442417331813,112.76832340789996,0,0,0,12,12,12,0,0,29143.0,558.4661965353365,75.541989197929,189.1910702214326
E86026,12,12,12,100003.0,8333.583333333334,1.4106583072100314,24473.0,18915.0,5558.0,0.0,244.7226583202504,0.7728925754913578,0.22710742450864219,0.0,0.0,22.747342049830625,39170,35674,2443,1053,22236,16934,0,0,0,0,7786,5695,16890,6505,1395,501,396,2292,2,0,391.68824935251945,0.06236916007148328,0.567679346438601,0.43232065356139904,0.198774572376819,0.14539188154199642,0.43119734490681644,0.5765892264488128,0.1660709726831759,0.7753637988256319,0.05851416900689303,33.90416773101185,0,0,0,12,12,12,0,0,51929.0,519.274421767347,41.659120975033744,107.31338127341405
E86027,12,12,12,86312.0,7192.666666666667,0.5428730512249443,12165.0,7026.0,5108.0,31.0,140.94216331448698,0.5775585696670776,0.4198931360460337,0.002548294286888615,0.0,22.448729152955778,45000,39997,2725,2278,31353,12801,0,0,846,0,22151,3364,11834,5098,1320,707,479,2506,47,0,521.3643525813328,0.06055555555555556,0.6967333333333333,0.28446666666666665,0.49224444444444443,0.07475555555555556,0.26297777777777775,0.33773333333333333,0.11328888888888888,0.8299777777777778,0.05568888888888889,45.6006878576814,0,0,0,12,12,12,0,0,54034.0,626.0311428306609,65.83050342512824,168.16421402124706
E86028,12,12,12,100426.0,8368.833333333334,0.8655926905506132,2206.0,2099.0,55.0,52.0,21.96642303785872,0.9514959202175884,0.024932003626473256,0.02357207615593835,0.0,15.731982894588468,99237,93098,3517,2622,80265,15916,0,2052,1004,0,63837,6888,9585,6556,5205,2788,4375,12368,3,0,988.1604365403382,0.035440410330824186,0.8088213065691224,0.16038372784344548,0.6432782127633846,0.06940959521146346,0.09658695849330391,0.16599655370476737,0.06606406884528956,0.809274766468152,0.12463093402662313,101.99110601011915,0,0,0,12,12,12,0,0,57149.0,569.0657797781452,50.740374941419674,123.99596659501611
E86029,12,12,12,127186.0,10598.833333333334,0.3785369546701997,36477.0,27674.0,8782.0,21.0,286.8004340100326,0.7586698467527483,0.240754448008334,0.0005757052389176742,0.0,21.71169339461292,57177,49584,2948,4645,32326,24552,0,299,0,0,22853,3997,10856,9498,6711,2471,318,9500,473,0,449.5541962165647,0.051559193381954284,0.5653671931021215,0.4294034314497088,0.399688686010109,0.06990573132553299,0.18986655473354672,0.2597722860590797,0.16611574584185948,0.6594609720691886,0.16615072494184724,49.98987412915249,0,0,0,12,12,12,0,0,57622.0,453.0530089789757,39.38405980334202,98.06447936414605
E86030,12,12,12,143818.0,11984.833333333334,1.2204296581125136,16526.0,12024.0,4484.0,18.0,114.90912125046934,0.7275807817983783,0.27133002541449835,0.0010891927871233208,0.0,12.646103364610498,46004,40027,3432,2545,16615,28792,8,560,29,0,25273,5255,10618,3267,887,319,243,1449,142,0,319.8765105897732,0.07460220850360838,0.36116424658725327,0.6258586209894792,0.5493652725849926,0.11422919746109034,0.23080601686809843,0.34503521432918877,0.07101556386401182,0.8944004869141814,0.03149726110772976,39.13223053447252,0,0,0,12,12,12,0,0,37385.0,259.946599173956,18.910999117144094,60.47695559463119
E86033,12,12,12,76499.0,6374.916666666667,0.6092798000312452,10672.0,8322.0,2305.0,45.0,139.50509156982443,0.7797976011994003,0.21598575712143928,0.00421664167916042,0.0,56.03408067279547,35599,26384,2799,6416,23735,6007,1083,131,4643,0,13169,4249,9457,5612,1738,902,465,3105,7,0,465.3524882678205,0.07862580409562066,0.6667322115789769,0.16874069496334165,0.36992612152026744,0.11935728531700329,0.2656535295935279,0.3850108149105312,0.15764487766510296,0.7549369364307986,0.08722155116716762,48.851910514806875,0,0,0,12,12,12,0,0,22740.0,297.2587876965712,67.1600291008584,356.53070835677977
E86036,12,12,12,106890.0,8907.5,0.6965509493315358,22264.0,17392.0,4839.0,33.0,208.2888951258303,0.7811713977721882,0.21734638878907653,0.0014822134387351778,0.0,23.963717353359627,41992,39995,1350,647,22387,18690,766,149,0,0,24473,4131,7528,3346,1496,726,249,2471,43,0,392.8524651510899,0.032148980758239666,0.5331253572108973,0.4450847780529625,0.5828014859973328,0.09837588112021338,0.17927224233187275,0.2776481234520861,0.07968184416079253,0.860449609449419,0.05884454181748905,39.328376034690166,0,0,0,12,12,12,0,0,51678.0,483.4689868088689,41.49129571435311,129.0401247489994
E86038,12,12,12,85747.0,7145.583333333333,0.6600196601600898,1118.0,288.0,814.0,16.0,13.038357027068002,0.25760286225402507,0.7280858676207513,0.014311270125223614,0.0,2.024943888601594,38201,34141,2668,1392,29327,7835,350,195,494,0,20086,3787,9474,3175,1131,363,183,1677,2,0,445.50829766639066,0.06984110363603047,0.7677024161671161,0.20509934294913745,0.5257977539854978,0.09913353053584985,0.24800397895343054,0.3471375094892804,0.08311300751289233,0.8729352634747781,0.0438993743619277,46.12187344694108,0,0,0,12,12,12,0,0,48533.0,566.0023091186864,56.59349159410161,152.7053085321554
E86042,12,12,12,94542.0,7878.5,1.55532891381948,5557.0,3687.0,1699.0,171.0,58.77810920014385,0.6634874932517545,0.3057405074680583,0.030771999280187153,0.0,8.171591047123998,42885,37184,2219,3482,29128,11794,0,30,1933,0,16687,3591,8605,9644,2695,1082,567,4344,14,0,453.60792028939517,0.05174303369476507,0.6792118456336714,0.27501457386032413,0.38911041156581555,0.08373557187827912,0.2006529089425207,0.2843884808207998,0.22488049434534219,0.6734988923866154,0.1012941587967821,53.471779448374406,0,0,0,12,12,12,0,0,52199.0,552.1249814897083,66.23057272694808,176.47995849733667
E86605,12,12,12,31091.0,2590.9166666666665,0.8086253369272237,773.0,615.0,135.0,23.0,24.862500402045608,0.795601552393273,0.17464424320827943,0.029754204398447608,0.0,3.6355781090223087,13233,11857,787,589,10135,3074,0,24,0,0,4810,1086,2958,1817,1002,934,617,2553,9,0,425.62156251005115,0.059472530794226555,0.7658883095292073,0.23229804277185823,0.3634852263281191,0.08206755837678531,0.2235320788936749,0.30559963727046024,0.13730824454016474,0.6690848635985793,0.19292677397415553,38.26977478987923,0,0,0,12,12,12,0,0,20465.0,658.2290695056447,40.92241410786108,142.40855581642393
E86609,12,12,12,121470.0,10122.5,1.5713015120071154,999.0,725.0,261.0,13.0,8.224252901951099,0.7257257257257257,0.26126126126126126,0.013013013013013013,0.0,1.4704768642333448,51772,44378,5796,1598,39276,12260,184,38,14,0,17641,5596,12663,9586,3476,1436,1372,6284,2,0,426.2122334732856,0.11195240670632775,0.758634010662134,0.2368075407556208,0.3407440315228309,0.10808931468747586,0.24459167117360736,0.3526809858610832,0.18515800046357103,0.693425017383914,0.12137835123232635,44.055348213848916,0,0,0,12,12,12,0,0,73903.0,608.4053675804726,45.856088443411174,118.77752200093244
E86610,12,12,12,39522.0,3293.5,0.785498489425982,6655.0,5146.0,1509.0,0.0,168.38722736703608,0.7732531930879039,0.22674680691209617,0.0,0.0,28.784410153073974,18513,16147,1679,687,12038,6140,332,0,3,0,6150,1339,5606,3566,1218,401,233,1852,0,0,468.4226506755731,0.09069302652190353,0.6502457732404257,0.3316588343326311,0.3321989953005996,0.07232755361097606,0.30281423864311563,0.3751417922540917,0.19262140117755092,0.7073407875546913,0.10003781126775779,55.193406762982455,0,0,0,12,12,12,0,0,29938.0,757.5021507008755,63.95501962071992,321.8927045208553
