practice_code_standardised,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_over_14_days_share,ocs_mean_absolute_monthly_rate_change,gpad_mean_absolute_monthly_rate_change,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range
P89016,339.05583872749827,0.00024594195769798326,6.148548942449582e-05,542.1578744384335,0.08855478438082787,0.5830849979812739,0.39357468325226386,0.5534001115105839,0.23542191375233115,0.10781919904639224,0.10328187183973238,68.04981799109494,44.5626405486778,605.2096688451796,62.708031426100455,248.20535791881525
P89018,209.33833195384392,0.8421713647781189,0.1578286352218811,473.3044452018112,0.05363535366004197,0.6409702505863474,0.2509566720158005,0.3613134180965313,0.21949965024894047,0.14736863761675514,0.2715302637534461,25.412373661377977,58.21810986697398,499.35245143385754,53.46902322237167,116.21592535867205
P89023,48.629818202332764,0.4970997679814385,0.5029002320185615,928.3105087231852,0.08538438164691584,0.7686873290793071,0.1823761774536615,0.30610756608933454,0.2880279550288666,0.2121391674263142,0.1922971741112124,5.031595730336017,70.39004558865966,762.0975135043651,63.44924367632853,162.49979567391085
P89025,17.169494469859284,0.5430016863406408,0.45699831365935917,483.5543459378076,0.06532542961499312,0.774085384108736,0.2112448356385845,0.45937369019819174,0.2298664750613736,0.1474761990299982,0.16304412909406624,7.415564051887586,48.32909114106776,807.3426370953732,76.30627711665312,167.66952588230276
P89602,248.15676292460282,0.752851711026616,0.2098328764700681,376.8761520231721,0.06066957787481805,0.7457350800582242,0.11860262008733624,0.3613391557496361,0.22497816593886463,0.17973799126637555,0.2338282387190684,31.758634789072403,41.98878278226286,666.6374089353111,62.0597375611871,321.143892552053
P89612,184.63435596577108,0.7996357012750456,0.20036429872495445,360.67411531706585,0.08039784500621633,0.6513675922088686,0.29662246166597594,0.2554910899295483,0.282117695814339,0.19291338582677164,0.2694778284293411,11.310592738850232,30.393891529389183,609.6932102686745,44.20229160540029,146.1027594395938
P91003,151.91251056635673,0.7818738262502608,0.21812617374973917,386.147506339814,0.043891093172800655,0.7428649610069777,0.19986318237789027,0.5304419209194144,0.16459159939800247,0.10731974278287043,0.19764673689971268,25.455511709570626,53.16270449808457,529.9661876584953,65.69539242550267,353.082568066495
P91004,45.87815709940429,0.3177292946409659,0.6822707053590341,336.85120939136857,0.041081268211060784,0.6188731500447162,0.3030320514669821,0.48284914750598623,0.2038773331794709,0.12647491561607477,0.18676975449326372,7.129843248360141,47.76383505858669,474.7772173794739,34.31273992401517,81.1877576997635
P91006,79.74052586255665,0.0,0.0,329.06324053529113,0.04261618689232297,0.5667704532864701,0.301369601344769,0.47047811885159785,0.1606273041584688,0.0823288953410632,0.2865274779851388,13.605933630030504,27.461893139731327,619.7773601272228,60.55119747890515,198.77006993847112
P91007,7.528792365909839,0.6048951048951049,0.3951048951048951,346.6535044422507,0.04188024452291453,0.8501347913581653,0.12803280555871968,0.3444963359532217,0.48012302084519876,0.08550708129247826,0.0897976231157687,1.8041639040780098,46.27211603170604,510.6153339914446,60.57897419940755,189.04323913334144
P91008,12.76703831448357,0.6387434554973822,0.3612565445026178,407.6628967139916,0.040565357119433335,0.8006493080606021,0.15340722765134124,0.40847379812422113,0.31242211582606416,0.13530530596182855,0.1414048665311209,3.569657877300675,60.53020915893733,711.4381968396567,101.2676788044893,382.5791830868683
P91009,53.62059840925303,0.0,0.0,437.00289156996143,0.04301811288963774,0.6424459421510812,0.20822802583543948,0.21138725077225498,0.2807322381353552,0.21809182813816344,0.2897535804549284,8.9981334982181,44.12414190925782,587.9090957899662,64.23724785542984,184.04399546278717
P91011,6.191432396251673,0.6044226044226044,0.3955773955773956,348.50006084945846,0.02479374918154437,0.5774586407088917,0.3230608057968484,0.643415251647824,0.29582260247064474,0.0394604740495002,0.02130167183203108,1.8206837033340013,26.321112365641532,524.7505172203968,39.23639526739308,129.20075616919286
P91012,238.8634908014753,0.0,0.0,519.5344420150622,0.038747661962251316,0.7909369154905628,0.1782860057813297,0.507205407243666,0.26226407073626934,0.081172419656521,0.1492518279204217,47.311820660194535,56.69299104814529,456.8563793369995,54.077315477371755,147.36716329750698
P91013,423.0763590503146,0.0,0.0,457.9783255854878,0.041626641050272174,0.6682997118155619,0.3235510726865194,0.4840057636887608,0.3662824207492795,0.08130003202049312,0.06833173230867755,71.05169267110327,65.20393442116276,473.2882638471352,43.30991185976752,122.88866253358032
P91014,322.04603946971207,0.0,0.0,367.92689353820333,0.059117205317906214,0.615355732324637,0.3261945819658452,0.2910663625744006,0.3470128497524615,0.1158980920064527,0.24593925571563666,55.711654937747205,42.9057377406151,459.7295347445009,47.23095544852902,135.0187099206534
P91016,101.42675769978604,0.37307422969187676,0.6269257703081232,313.7002477071551,0.04485891376333739,0.7291200860385475,0.2627571958226021,0.36914499193388617,0.23635128633288993,0.10828404041547562,0.28616307701016047,13.621071660326914,54.77061836233627,499.1698702866833,50.995146886308,148.2162981555232
P91017,113.47924641879627,0.0,0.0,357.706524703957,0.03920485919381557,0.7199127027950882,0.2570271620520102,0.3511346007204649,0.2808761273697773,0.1996003260498015,0.1683626515211275,28.26781854135445,50.336255969628525,543.9949585680829,65.43560471241189,165.95096690935122
P91018,244.54473654518787,0.0,0.0,325.5500394900147,0.07558875006498345,0.7262550470480185,0.23569064411596513,0.3149877831112343,0.1985201102119327,0.11147694387162736,0.374651255480271,30.461643239404268,44.82076348266404,446.7787430892474,44.34829274157557,147.99325778116207
P91019,12.916473471550638,0.5897435897435898,0.41025641025641024,383.65238126780156,0.04937845303867403,0.4758862799263352,0.320384438305709,0.33845534069981587,0.30450046040515655,0.2391804788213628,0.11763351749539595,1.9206915034449346,38.96663580869565,589.1678258373628,66.74000340488602,165.87590676580692
P91020,251.02269493454753,0.7017040422290715,0.29829595777092854,520.6673306772908,0.085758693721391,0.47837671654027464,0.38927034228325474,0.43994671039147365,0.20612147297943567,0.11066133770581403,0.24311675889868142,24.427955817858777,66.77375494779125,491.62279453614116,32.486872568945394,85.55140783656799
P91021,51.16825622386795,0.7770775475325785,0.22292245246742148,420.98762058317163,0.04591955962921611,0.6246851712408797,0.22923428452730246,0.2459169631033677,0.3535559421494041,0.25909433178407293,0.14141978033391323,7.6658580534540475,56.56796916432613,521.6899406990408,52.79000337505245,141.4508056674157
P91029,277.37303198701693,0.0,0.0,456.543884669697,0.048611966022405514,0.5515049858426689,0.4082543395297304,0.24361381263080142,0.441354795026468,0.19204727317493536,0.12290717715129879,52.431443882180226,42.2476815554458,508.49731977883783,46.26586115259443,124.07816539026288
P91035,38.52086699387251,0.5794555238999683,0.42054447610003165,388.19620156692986,0.03116067221611434,0.6485629024658395,0.271367991204649,0.38986964033296684,0.2842154861002042,0.15376158316318517,0.17207476048374432,3.774724492859177,71.68332204650201,497.8934853519495,42.011918217920645,117.54102819984121
P91603,21.079938089943976,0.68717683557394,0.31282316442605995,325.1258910470211,0.04391699352978645,0.7760568574206309,0.18777029065674344,0.28489054276040093,0.2389285594555634,0.113010828388481,0.3613597505782963,1.6259143438639325,52.61185192279756,488.6643559392235,38.69834220941547,91.52973310504638
P91604,242.4498597794944,0.9213487837978912,0.07865121620210878,402.8023852672289,0.07118081737294525,0.7256572663751069,0.12285728648268235,0.4172196249937164,0.3498718142060021,0.1347207560448399,0.09743377067310109,20.45349947029715,53.93958185335247,537.63174146781,41.794227676055236,121.56626083801626
P91627,162.55875818800712,0.7012141474573289,0.29878585254267115,367.347133363209,0.05297583512861111,0.6340228930360526,0.34773016326212786,0.48488073299244683,0.29272977392478,0.10532873050068783,0.11703480675889635,39.52520563967967,44.15218093915845,567.0820659998665,65.93544252204354,328.8139919833158
P91629,275.24247120739983,0.0,0.0,579.4390987902453,0.05083880723973347,0.3875525731298143,0.5964462927082841,0.32936061622796653,0.527224611313265,0.08771797174046596,0.05561173857568168,45.949955786353755,61.76882139971613,594.0558272498754,47.51717562564595,149.13843109744198
P92001,8.931113542025685,0.0,0.0,340.0116883700718,0.03115910092551785,0.8177611282503305,0.16923754958131335,0.2847069193477303,0.44239753195240195,0.13578669017188189,0.1371088585279859,3.1282024924845118,59.84469786612447,683.3500666836497,61.54139130398937,218.77444352242458
P92002,10.628128898465725,0.5929878048780488,0.4070121951219512,447.77473551188376,0.04891815616180621,0.5971850350966061,0.253310659237282,0.43534264418554164,0.39177943411245386,0.09479701859758304,0.07804472103625443,1.7483329602236766,47.72352520131478,575.814526189589,106.15485177810632,576.3015679506868
P92003,323.8861514076014,0.0,0.0,384.8075531511664,0.07998656816655474,0.5528318782180435,0.3412357286769644,0.4250727557644952,0.26342064025072753,0.1437877770315648,0.16650996194313858,59.40565476545021,50.59959799861475,457.6858137210985,56.16802968001166,128.0495984512939
P92004,262.718368749642,0.0,0.0,739.9851079672376,0.023066086660371226,0.8490177562425499,0.14291685372385715,0.4345403037292754,0.4609192377354986,0.06929114355155812,0.0351719120082976,48.38532091585739,83.73115166982747,492.68572083166276,46.809706933275905,193.76702633570244
P92005,14.198861760192685,0.0,0.0,474.0011265854748,0.029914354792443552,0.786378723927386,0.2005900913822071,0.20046715567758064,0.4943654468712863,0.14531000286849977,0.15981641601442445,3.5190686390980916,67.59278244168281,729.1727366315095,51.364111714055554,176.89940025461135
P92006,16.67300276978222,0.0,0.0,335.7003204257861,0.04396359959555106,0.8893023255813953,0.09338725985844287,0.2834378159757331,0.2725985844287159,0.21569261880687562,0.22823053589484327,3.386499905427264,39.10415902270542,680.931950252539,47.71753953517041,128.02612416617364
P92007,195.9256477656778,0.0,0.0,546.7786062979454,0.04567083639931322,0.6787834191807701,0.25202354672553345,0.39156242335050284,0.40210939416237423,0.10672062791268089,0.09867549668874172,36.844946321413666,61.26792716783625,689.2602328201277,55.14609679217533,225.11488727721598
P92008,234.72951054288714,0.0,0.0,349.30827211143975,0.05375433612848597,0.678484608451012,0.28166398077080657,0.3032695091639125,0.29174291879489767,0.17751495452186503,0.22681707683483107,42.79369924468671,45.99416421244481,617.6796107241676,42.7322927983623,178.52919145891735
P92010,286.13843548445215,0.0,0.0,569.8338918315137,0.042075044579059855,0.6168350764483452,0.21081785185840932,0.43724153630189827,0.16161015770237627,0.10736913990869197,0.29370328683621466,50.464575317605984,78.34568903774321,620.2716823406479,78.04119335224607,193.13847353593064
P92011,379.56728517759205,0.0,0.0,501.8680209384854,0.0624364955935718,0.535137376879212,0.3665940902021773,0.33152928978745466,0.21976153447382063,0.1184447900466563,0.32991187143597717,64.1335829748905,60.82926724216013,628.758156330978,54.86512397342679,128.926044772124
P92012,129.64058571217276,0.0,0.0,377.6623280579796,0.04180741175894649,0.8685073676996132,0.11034415234738336,0.4600283937925295,0.16252998482400743,0.171048122582856,0.20570813139472266,26.22355485148761,45.15082858301935,630.3801212838338,56.309148807278895,164.59634317862174
P92014,255.02930361557674,0.0,0.0,246.6460851122573,0.09089983972320452,0.7447782837662503,0.20324624112753453,0.4172284834762256,0.19637723560688936,0.07970590480067163,0.30635764622077494,45.41085435858416,43.79311722946448,447.79313027872945,37.77038936546506,116.53350338900879
P92015,41.28759462592921,0.0,0.0,408.2793425629134,0.037483713627100526,0.7408545752179868,0.19299769485183577,0.4648047305649283,0.22222964620986874,0.094945378010891,0.21802024521431196,6.604885511719459,69.65161609378174,658.2009138648299,44.13495148017817,121.25255100516642
P92016,83.70477644038988,0.0,0.0,508.2729196295397,0.0464495325189381,0.8192605609772743,0.16802020064150686,0.2732460929502491,0.2526018562751655,0.19759605541527334,0.27645362724356787,15.007564516450248,41.63877433262547,599.5655416420965,45.12557556006359,171.910020516906
P92017,253.93386757375808,0.0,0.0,358.52663856835153,0.03173531397704254,0.6767430184040583,0.26955106563479286,0.4649145587700618,0.1487040980626396,0.13052511296940736,0.25575235028307275,44.35182998274693,50.92467331650885,592.590983296193,66.16761307091589,219.97249778112416
P92019,225.971166197273,0.0,0.0,318.33667094838796,0.06974937343358396,0.7908771929824562,0.16714285714285715,0.3913784461152882,0.29047619047619044,0.15786967418546366,0.16015037593984963,37.4450933607849,46.18093858109182,494.0042604456713,40.922935527991086,127.06298511772388
P92020,156.20892194545667,0.0,0.0,388.1928151882727,0.05267895413630519,0.7343763394770682,0.2350192884697814,0.2850835833690527,0.4286326618088298,0.14980711530218602,0.13647663951993141,23.289065142111212,55.49444747143566,519.975373966289,35.062680973415794,124.90010990601178
P92021,49.893682694286305,0.0,0.0,402.33212154468754,0.05499863611565739,0.7775845608292417,0.17904391707583198,0.295246863066012,0.4002318603382433,0.1082583196944899,0.19524004364429898,8.341619278121254,66.15137818837293,717.7995747307772,59.238526180858734,181.54769461677574
P92023,149.78232065114517,0.0,0.0,381.6392201400719,0.050615018351354034,0.7998462454121615,0.20010415633369705,0.39668683662335086,0.23655887312766594,0.11382799325463744,0.2525295109612142,25.195442337855823,53.43545184930883,577.1247397312134,60.45733708047183,206.37245129120686
P92024,97.80375032108914,0.0,0.0,741.7640637040843,0.022098132155920613,0.7217063827024219,0.20150206696534856,0.23823128368287774,0.5388394692985304,0.09135770404519188,0.131463324892323,29.48616241102401,91.09555715132652,845.0263293090162,40.0789854136247,194.03649968530192
P92026,236.6222903585801,0.0,0.0,431.2655702224076,0.046160280202833394,0.41912802551100425,0.5089393068116472,0.28315646400752786,0.344294003868472,0.25043128234617595,0.12125568508547233,37.47313008923948,51.90287174108252,453.38233139069564,26.86043358433344,68.99602511797161
P92028,40.01669536181979,0.0,0.0,593.6940227126485,0.034155486554572616,0.49657273419649656,0.4905091100826059,0.47586267502489893,0.3064034214072295,0.12056945339504364,0.09637354267971175,12.796556706649083,66.93724049763942,498.6521973530895,51.23344271306924,147.0687310670982
P92029,327.8706988793152,0.0,0.0,428.5446115147078,0.06272723290551492,0.5676113715011608,0.37964869245258226,0.37106312146830783,0.39743308949143635,0.10749485303780279,0.12378991633448684,54.2075832567546,47.94201319432109,621.2198006420003,42.442413744065995,135.2628891091506
P92030,190.05522779107685,0.0,0.0,251.6163082200818,0.040677204284965164,0.7558618623117836,0.1086223687167578,0.2744774889504832,0.4655779459135516,0.10764851299722826,0.15207131620346093,29.72117201997761,43.91119498572751,357.20882890694213,37.17316601454883,83.21231875692212
P92031,39.34705162971234,0.0,0.0,516.4743623828007,0.07083047357584077,0.7592312971859986,0.1696636925188744,0.179512697323267,0.5399450926561428,0.18013040494166094,0.1004118050789293,4.400709558911672,56.49604698154926,719.3775367327768,55.406912003670406,191.53275004195518
P92033,5.503692350564303,0.0,0.0,294.4823742510798,0.06008989827300686,0.8217411876035013,0.16932812869647504,0.39939673527324343,0.27614147149278445,0.20191625266146204,0.12248639697184764,1.6344878762058712,50.24255978214114,649.6272815939808,69.32428433664371,205.78123914704452
P92034,290.7068023308475,0.0,0.0,446.58977687871743,0.02856370212622114,0.838217895412906,0.13964101003954973,0.507352195517696,0.24223371530946827,0.06848527870736572,0.1818274008721225,48.54772359063849,68.57391722267631,683.9014522508378,55.1977446130382,135.15909156641487
P92038,5.536781907980244,0.09859154929577464,0.9014084507042254,371.17234208474133,0.026122277470411095,0.8187548147629385,0.1653477134253099,0.41410462917571256,0.36319069962882555,0.14398767420687722,0.0785769311576441,2.4173691355093623,57.317265720699474,607.0444502209514,41.31303579121441,149.74340216788096
P92041,34.51131154812953,0.6209654384461583,0.37903456155384174,439.32179999014244,0.05631969843157493,0.6735925684923822,0.1859671954585231,0.5036237574887248,0.2187044225548051,0.09830143379630668,0.17921331927210715,10.613851242254468,48.77525294783959,541.80097589827,101.62844182721452,552.9707192523971
P92042,260.20040967724077,0.0,0.0,500.44289431434424,0.038092077364160995,0.5348562789239818,0.420635359625348,0.4042627726459797,0.2904659181001899,0.13090694544314765,0.17342404631524605,43.90955813670101,51.91133209561291,581.70477403163,42.13092277221765,187.7327545986247
P92602,54.70285931086814,0.0,0.0,361.6735073983375,0.09593744039671943,0.5997520503528514,0.3672515735266069,0.22630173564753003,0.5651344650009537,0.14371543009727256,0.06484836925424375,10.628162194752461,59.74138221317542,620.8395129858932,43.383109504767006,146.09387310996885
P92605,259.1803210513183,0.0,0.0,382.392081843134,0.04418162044589451,0.6026644915715063,0.14034801522566612,0.40475802066340405,0.2858075040783034,0.15791190864600327,0.1514953779227841,47.045050647129216,50.37890081993456,392.8304083839308,43.92931455594532,102.26027086088448
P92607,2.8953110862738836,0.3713235294117647,0.6286764705882353,367.8641758475704,0.05549929106744987,0.7012066321363465,0.18082120431725454,0.2775253913597037,0.3024971787378107,0.22231546051679735,0.19757516131832517,1.640365915737898,34.740059003157256,743.9885039118633,60.037490151077165,155.27576711250993
P92615,94.15912241370458,0.0,0.0,442.62659798401586,0.04658985462418806,0.6581735230436128,0.2684812867305908,0.3262836374884009,0.21887565728425612,0.17789205072687905,0.27694865450046396,15.974850194065532,60.224860695052506,595.0747009395376,46.25229778287018,137.41104187863857
P92620,49.48143294462134,0.4030622801572522,0.5969377198427478,377.0950006654859,0.0790888357949609,0.6517158992180713,0.30280734144222415,0.24166485664639445,0.42539096437880103,0.24171915725456125,0.09117072111207646,6.593684684746576,42.6345141791157,548.3398687457127,53.17814466493243,136.9639464297009
P92621,25.976752619624758,0.0,0.0,312.0836753001355,0.06910892300165128,0.7842333802213932,0.17087639899700324,0.18500397529203108,0.505412512996147,0.1426212464069476,0.16696226530487432,4.285400139372266,45.22469435512376,527.89494779837,38.806267250380216,97.40460360908168
P92626,270.3900938396712,0.0,0.0,552.2322467233669,0.02591049527197828,0.46367381331336016,0.4963954685890834,0.7161314483662579,0.16173579252878945,0.06043441625315982,0.06101956745623069,44.20422162330902,65.46927145101688,518.5869761910917,36.471680166975304,99.12294918805094
P92630,10.933087268965131,0.6138107416879796,0.38618925831202044,387.57934177781505,0.07517495130221485,0.6797489358632133,0.2938460428540509,0.3211168025394993,0.3284034340956641,0.18346439650818844,0.1657889041194719,3.5189668433995607,41.17359234289837,759.6678131029277,108.45975124990264,647.5814121993227
P92633,28.154230132257236,0.5086992543496272,0.49130074565037285,403.5128641739171,0.0634140701774669,0.6252962598994162,0.21816289958957166,0.3049309208624776,0.31955604370194807,0.23053355685299728,0.14492167177293486,4.604737332129314,39.97090615104577,573.5812087425065,91.41376552035261,616.2895620367404
P92634,80.65216258920356,0.0,0.0,327.85234316670426,0.06249337993856583,0.8489566783179748,0.132666031140769,0.22651202203156445,0.3126787416587226,0.23980510539137803,0.22100413091833493,16.975732201861305,50.939327377166954,466.9491083985901,47.384014034668546,111.66008728674893
P92635,239.88538191771448,0.4722766981636655,0.5277233018363344,258.14729278932515,0.08813783962889331,0.9199801192842942,0.07687210072895957,0.1540755467196819,0.4831013916500994,0.2077534791252485,0.1549039098740888,21.914220211673385,39.78519643583024,598.4945684714738,55.23486595405839,215.94452801115312
P92637,16.164334049517077,0.6372670807453417,0.3627329192546584,346.15770767655266,0.05620975694645861,0.7123383026857706,0.2680549915888393,0.3052381228609548,0.46139567260281916,0.11044724171935727,0.1226289227913452,2.3499820326881893,42.68239784057846,460.7136402883476,84.77646193421312,506.2232224663948
P92639,143.27264892814821,0.0,0.0,306.1510287622536,0.0480295566502463,0.8110485573539761,0.1349401829697396,0.27102392681210413,0.27454257565095,0.22361013370865587,0.2305594651653765,20.058694125136146,41.015051911678825,494.93698157923086,77.11346026805148,205.42045609876214
P92642,293.70694039857585,0.0,0.0,424.5927158952544,0.04944097575141571,0.6671627704370553,0.24491796137650645,0.3919340786989981,0.27011035283868157,0.10991723537098883,0.2279294322636852,51.49508969726747,61.240880107119025,551.147485396341,40.05224438880563,90.03512664078386
P92646,69.22969772948879,0.0,0.0,302.40980637971865,0.03408567480423768,0.7343006295102104,0.25917395977276214,0.30316290495931214,0.4262244741286657,0.1347305389221557,0.13572854291417166,16.286883163610096,52.09820596096967,552.3749825881042,42.17491320741954,152.5952277226031
P92647,281.14833776164863,0.0,0.0,492.4761843043225,0.02808116430244493,0.7167407953259468,0.27165302523883467,0.6030476090217649,0.14059004658262494,0.06742637576650788,0.1889359686291023,84.1254655940579,55.51723621108253,439.11606506383254,38.322038662905044,128.07502113516074
P92648,6.010078659224257,0.0,0.0,494.4967094462448,0.03195819740754641,0.8058258032853143,0.04197580761569329,0.6473339299633362,0.18600421490227778,0.09024509945437224,0.07630127890528017,0.8681683826246614,72.38974233439173,631.215292152636,68.01361961529004,171.7802017836383
P92651,8.50021398108112,0.6128472222222222,0.3871527777777778,444.1656951433673,0.05505349192637385,0.6485480762841385,0.27629742840055815,0.4159080337563958,0.28181274503289255,0.2484218220479766,0.05385739916273507,2.173444023605818,55.08299998253245,781.1342473031006,76.09458779775184,283.0206633196599
Y00020,21.03209223351063,0.6864406779661016,0.3135593220338983,303.85838516308786,0.08036182890309036,0.855391929857059,0.1346979099132475,0.235188787008737,0.4512364545707141,0.18928097310981445,0.12352196597820382,5.699191792601424,30.61890340960809,418.3153688120902,32.65448255972708,109.85384350462294
Y00050,79.15839996198306,0.0,0.0,518.9193684435627,0.04217129513038302,0.5721055884979052,0.06002884681425857,0.2616818150598686,0.43961629158176696,0.16596075917488953,0.13269534558941368,20.001423222186915,80.0142486767265,617.3000843500885,41.742490125960806,187.09261778638358
Y00057,139.43687615130875,0.8686969545681478,0.13130304543185223,287.0132373730883,0.0868689130191425,0.42673234075898353,0.4021232135527445,0.29057054367700286,0.538173066159185,0.1357513340050002,0.03526250979514161,21.028831733010836,41.141787256937896,330.1739279441374,29.026984161982725,85.55751996585991
Y00060,4.838709677419355,0.6666666666666666,0.3333333333333333,1404.3988269794722,0.211526414700355,0.8168719983295051,0.13332637293798288,0.3993526832324076,0.4440384213823345,0.11077469200250574,0.045416579661724785,2.596225444947908,115.86094722683247,1526.83284457478,169.33652857127214,410.85929321223443
Y00140,4.428904428904429,0.30701754385964913,0.6929824561403509,404.15695415695416,0.029030087474766895,0.7868883975776219,0.20340286455830048,0.48139959627030665,0.34586177064308377,0.08372584831298664,0.0884360280688263,1.7402851989765795,78.04469570764718,503.22455322455323,48.39835446065474,108.21224356400427
Y00155,19.648405057061122,0.7589041095890411,0.2410958904109589,332.19262358116214,0.030279880547260225,0.12466143482186264,0.8173021274625553,0.4859596731254485,0.3534504710975299,0.07755168182975669,0.07815357547977869,2.900074402532184,36.06340018292109,411.055400043065,37.53121886876732,101.12666801441105
Y00159,46.44787898717527,0.0,0.0,474.9858599145018,0.058996200582651176,0.5534576913278022,0.17141132292832062,0.5430951405119798,0.18202864516986608,0.14431139714434463,0.1304762010257319,32.44427965140732,68.16790331719525,676.4432752384084,48.49576961318069,150.58758100572948
Y00186,2.101764504618994,0.627906976744186,0.37209302325581395,473.6790654479691,0.12351666494685791,0.7004437106593747,0.2707666907439893,0.4250335362707667,0.3383551749045506,0.13476421421937881,0.10122794345268805,1.9314492963386647,56.440105088341376,740.2610098245272,125.63871817106292,294.39541833721125
Y00200,6.749915626054674,0.8055555555555556,0.19444444444444445,575.8615517306034,0.03728063035196822,0.5356038159736919,0.44557679158662455,0.43600429785432876,0.32937192719695246,0.12196789633054407,0.10845570279686126,2.1990328515923236,48.40388861027305,510.08737390782613,40.413068667197116,139.2090395480226
Y00278,193.4645459392216,0.7860833620392698,0.21391663796073027,531.0334103429892,0.07960677682493202,0.6358502405354528,0.28659276302028863,0.28174022171093915,0.5088893536916963,0.14565990378581886,0.06362685630621209,21.58686131383477,65.13452290774343,732.5839701439488,74.4101483462715,232.6586824036989
Y00293,10.868507857338674,0.8405207485760781,0.1594792514239219,387.72008949495483,0.02841958807563351,0.7563579134639509,0.23445019729489314,0.3679948908605707,0.1346623178158429,0.11105535661337043,0.38626462605204936,3.8010520395744294,49.45453200302551,793.1799892110826,81.31261851687158,266.18310430198426
Y00316,194.4550332815295,0.6650079167609139,0.3349920832390862,512.3156320558309,0.04515925936525198,0.38099190109607073,0.2633717768937985,0.6658272043041524,0.172509515496666,0.10975016455370175,0.05185587957530836,26.471011695104696,71.35756756664252,574.75881887224,43.94306933856066,215.05125862076807
Y00351,257.5670063396455,0.6727355241730959,0.3272644758269041,608.2209112037075,0.021524825902143437,0.5522067468571945,0.1961427150221579,0.49166817400741614,0.29648638871303246,0.08787419734105092,0.12392601971601701,25.036347691168384,72.819534355036,449.44098353892485,54.60134452349925,181.31395508914665
Y00352,10.883946794285313,0.7455544778532169,0.24765599741351438,472.34851150679145,0.0992237320460099,0.7468561892842244,0.23933190297395554,0.46785416294177246,0.3811535252398832,0.12035133202217058,0.030588831277191728,1.7192751225533827,45.389531975112625,616.0567246111619,63.032095755643965,183.15574018708298
Y00411,73.27531128874249,0.756248788994381,0.24375121100561906,469.3396561270995,0.04416613727803491,0.9194421756360226,0.029328130199352632,0.33050488550080165,0.27543334240856704,0.13263454033941374,0.2610037208458118,24.61520402852453,60.072010104469456,654.4872431956611,56.64551276462124,284.92001249286864
Y00445,105.19162229567048,0.0,0.0,450.14195842214724,0.0978298378129673,0.7041716191863809,0.12364364863310456,0.4324316552279437,0.20789080173306237,0.10635136689544113,0.2524538936390476,31.93058571829688,42.134138585756084,827.7988246360428,54.56231560052245,170.1027374091101
Y00469,129.48537594221764,0.7434192746338035,0.2565807253661964,434.9773587810836,0.045454545454545456,0.8405470635559131,0.0964119066773934,0.3205470635559131,0.2183105390185036,0.2287691069991955,0.23237329042638777,28.211162577349537,48.428413761944036,679.9294517815525,71.86552280134593,302.86468311622195
Y00507,170.71296865396434,0.6872830140156873,0.3127169859843127,733.2074809026253,0.0064367403149512,0.6697203760253877,0.2536075684090773,0.5327525297886354,0.3419555715226633,0.08460571223280043,0.04020717322316029,18.291866323772975,81.94953354655105,547.3483185529898,70.04851971839338,264.78692095652366
Y00758,224.9723181137237,0.5690503763752172,0.43094962362478284,588.8751384094314,0.025550270987722598,0.5368322088264572,0.15772591527485896,0.4065368875124433,0.2813294989492313,0.09208052206614313,0.2191682336024776,30.966069906198435,60.7772263688923,513.3198723376539,53.5128272364866,247.78514447225552
Y00918,104.50642183671954,0.705541084537059,0.29445891546294106,617.1273726150115,0.07757393483709273,0.7228070175438597,0.270937343358396,0.504781954887218,0.18704761904761905,0.11464661654135339,0.1931829573934837,13.330369355116458,69.86986428075889,417.55549506298104,27.17517501077997,129.56358417150898
Y00969,72.6377673891486,0.2666016577279376,0.7051194539249147,718.1399631675874,0.02798189116947932,0.7262173651454329,0.2720467121031296,0.5419037943720595,0.14635998698057937,0.16442936471145217,0.1472772643435549,8.833581420996431,114.77754368040888,820.7394815129621,93.52893136660867,239.19473619469738
Y00996,3.4191793969447333,0.5497076023391813,0.4502923976608187,391.7059905622651,0.12782031648800407,0.6331291475242471,0.366513527309852,0.12057172026544155,0.5575293517100561,0.11260847371107709,0.20929045431342522,0.7080558059593449,17.89871309293803,526.2137087099096,39.65009080423261,125.86582779190053
Y01090,2.0239974433716506,0.722488038277512,0.27751196172248804,458.57584179893666,0.104702975524254,0.7628872510717378,0.20212024581335925,0.35613371908854774,0.36698836398961,0.1653115958862163,0.11099613540852744,0.5705255408123915,39.477799539107075,501.1959984892651,50.27441770400465,146.8131924574185
Y01108,48.48810932960293,0.7083888149134487,0.29161118508655126,451.82395351339716,0.028960655425359628,0.5143850623987806,0.42159664666095076,0.4450319138801562,0.2644088787272554,0.09364580356292274,0.196865771172716,20.589578533410872,56.93940783904885,686.5812977509954,50.946329863635704,162.70559563686334
Y01127,241.12230362230363,0.8534128072581496,0.14658719274185042,922.4409849409849,0.01942751564956016,0.4111904696246863,0.17658494884593112,0.5251220252047542,0.2156468025259907,0.11275956208807876,0.1458097785621708,26.960193221588028,128.48282648268054,549.5650183150183,31.726154056730024,123.29089091646955
