practice_code_standardised,ocs_months,cbt_months,denominator_months,patient_month_exposure,ocs_total,cbt_total,ocs_submissions_per_1000_patient_months,cbt_inbound_calls_per_1000_patient_months,ocs_morning_share,cbt_morning_share,ocs_out_of_hours_share,cbt_out_of_hours_share,cbt_april_y60_integrity_gap_flag
E82044,12,12,12,174049.0,12460.0,114152.0,71.5890352716764,655.861280444013,0.612038523274478,0.430925432756325,0.140449438202247,0.130851846660593,0
E82045,12,,12,229546.0,51599.0,,224.787188624502,,0.495862322913235,,0.125331886276866,,0
E82046,12,12,12,127368.0,32967.0,49722.0,258.832673827021,390.380629357452,0.443170443170443,0.435883512328547,0.205114205114205,0.0388359277583364,0
E82050,12,12,12,63667.0,1236.0,36062.0,19.4135109240266,566.415882639358,0.40210355987055,0.600244024180578,0.274271844660194,0.101131384837225,0
E82051,12,12,12,174316.0,25445.0,71244.0,145.970536267468,408.706028132816,0.519080369424248,0.448276346078266,0.139241501277265,0.0287743529279659,0
E82053,10,12,12,215744.0,31272.0,120537.0,144.949569860576,558.703834173836,0.606165259657201,0.419813003476111,0.0629956510616526,0.199034321411683,0
E82055,5,12,12,161708.0,5584.0,71363.0,34.5313775447102,441.307789348703,0.60154011461318,0.531984361643989,0.0356375358166189,0.0197441251068481,0
E82056,8,12,12,124226.0,13483.0,54663.0,108.536055254134,440.028657446911,0.56456278276348,0.475861185811243,0.0442038122079656,0.0255931800303679,0
E82058,12,9,12,206448.0,38510.0,40692.0,186.536076881345,197.105324343176,0.516515190859517,0.464808807628035,0.0919501428200467,0.0258773223237983,0
E82059,12,12,12,126396.0,4403.0,69804.0,34.8349631317447,552.264312161777,0.322280263456734,0.47570339808607,0.324324324324324,0.032204458197238,0
E82060,12,12,12,264941.0,36560.0,97242.0,137.992987117887,367.032660101683,0.560393873085339,0.48200366096954,0.0574945295404814,0.0246087081713663,0
E82061,12,12,12,171266.0,18117.0,120815.0,105.782817371808,705.423142947228,0.481812662140531,0.481968298638414,0.258486504388144,0.163439970202376,0
E82062,7,,12,192732.0,17329.0,,89.9124172425959,,0.668474811010445,,0.0759420624386866,,0
E82063,12,12,12,149690.0,29134.0,91493.0,194.628899726101,611.2165141292,0.598201414155282,0.465303356540938,0.179069128852887,0.15442711464265,0
E82064,3,,3,22522.0,868.0,,38.5400941301838,,0.104838709677419,,0.814516129032258,,0
E82066,12,6,12,44704.0,5219.0,13095.0,116.745705082319,292.926807444524,0.395669668518873,0.391447117220313,0.303314811266526,0.0483390607101947,0
E82067,12,9,12,199626.0,46331.0,55125.0,232.089006442047,276.141384388807,0.525285446029656,0.458648526077097,0.0994582460987244,0.0502131519274376,0
E82068,12,12,12,212796.0,31433.0,98618.0,147.714242748924,463.43916239027,0.60353768332644,0.45498793323734,0.0655044061973086,0.0527489910563994,0
E82069,12,12,12,107506.0,1603.0,60444.0,14.9107956765204,562.238386694696,0.503431066749844,0.44077162332076,0.074235807860262,0.0782873403480908,0
E82070,12,,12,41909.0,4126.0,,98.4514066191033,,0.435046049442559,,0.201890450799806,,0
E82071,12,12,12,206995.0,58183.0,44901.0,281.084084156622,216.918283050315,0.422013302854786,0.403910826039509,0.23266246154375,0.0346317453954255,0
E82073,12,12,12,580300.0,149592.0,155442.0,257.783904876788,267.864897466828,0.509713086261297,0.439443651008093,0.232325258035189,0.0495104283269644,0
E82074,12,12,12,275453.0,44890.0,108685.0,162.967911041085,394.568220349751,0.534573401648474,0.467148180521691,0.126108264646915,0.0414316603027097,0
E82075,12,12,12,150336.0,29281.0,76276.0,194.770381013197,507.370157513836,0.521840101089444,0.466254129739368,0.189337795840306,0.0759085426608632,0
E82077,12,12,12,150862.0,22155.0,62750.0,146.856067134202,415.94304728825,0.571067479124351,0.528669322709163,0.0849469645678177,0.0356494023904382,0
E82078,12,12,12,121471.0,4711.0,119199.0,38.7829193799343,981.295947180809,0.592655487157716,0.393073767397377,0.0902143918488644,0.379483049354441,0
E82079,12,12,12,107807.0,1938.0,78689.0,17.9765692394742,729.906221302884,0.493292053663571,0.445805639924259,0.0902992776057792,0.165474208593323,0
E82081,12,5,12,162922.0,24631.0,29577.0,151.182774579247,181.540860043456,0.501319475457756,0.438482604726646,0.147740652023872,0.0549075294992731,0
E82082,12,12,12,222152.0,9635.0,92628.0,43.3712053008751,416.957758651734,0.545096004151531,0.495163449496912,0.136896730669434,0.0126851491989463,0
E82083,12,12,12,123914.0,16137.0,59511.0,130.227415788369,480.260503252256,0.526863729317717,0.473609920854968,0.239883497552209,0.0371191880492682,0
E82084,12,12,12,167195.0,41974.0,51671.0,251.048177278029,309.046323155597,0.501524753418783,0.459677575429158,0.201910706627913,0.0368678755975305,0
E82085,12,12,12,225016.0,2056.0,121500.0,9.13712802645145,539.961602730472,0.449902723735409,0.524699588477366,0.142996108949416,0.0149711934156379,0
E82086,12,12,12,292588.0,13701.0,156455.0,46.8269375367411,534.728013452363,0.513758119845267,0.499357642772682,0.171228377490694,0.0972675849285737,0
E82088,12,5,12,121090.0,25364.0,30846.0,209.464035015278,254.736146667768,0.544314776849077,0.484568501588537,0.228158019239868,0.0649030668482137,0
E82090,12,,12,120377.0,23001.0,,191.074706962293,,0.509282205121516,,0.308638754836746,,0
E82091,12,12,12,201669.0,23911.0,107621.0,118.565570315715,533.651676757459,0.441303165906905,0.486094721290454,0.341014595792731,0.105778611980933,0
E82092,12,12,12,199018.0,3129.0,106324.0,15.722195982273,534.243133786894,0.344838606583573,0.474558895451638,0.242889101949505,0.0947011022911102,0
E82093,12,5,12,164526.0,23711.0,31885.0,144.117039252155,193.799156364344,0.53106153262199,0.468151168260938,0.117793429210071,0.0837070722910459,0
E82094,12,8,12,150114.0,11087.0,42317.0,73.8572018599198,281.899090024914,0.391810228195184,0.475057305574592,0.259222512852891,0.0462698206394593,0
E82096,12,12,12,127062.0,34052.0,48679.0,267.995151973053,383.112181454723,0.500205567954893,0.469853530269726,0.270674262892047,0.0261714497011031,0
E82098,12,12,12,91923.0,1846.0,61327.0,20.0820251732428,667.156206825278,0.505958829902492,0.45762877688457,0.159263271939328,0.19955321473413,0
E82099,12,12,12,151909.0,38805.0,59419.0,255.448985906036,391.148648203859,0.490246102306404,0.437334859220115,0.120654554825409,0.0372608088321917,0
E82100,12,12,12,165388.0,26312.0,76229.0,159.092558105788,460.910102304883,0.466251140164184,0.491046714504978,0.115840681058072,0.0942423487124323,0
E82102,12,12,12,212258.0,10275.0,115827.0,48.4080694249451,545.689679540936,0.579172749391727,0.469527830298635,0.0241362530413625,0.123865765322421,0
E82105,,12,12,59672.0,,34238.0,,573.769942351522,,0.509784450026287,,0.0467901162451078,0
E82106,11,12,12,168515.0,27746.0,70169.0,164.650031154497,416.396166513367,0.572659122035609,0.47579415411364,0.111799899084553,0.0280323219655403,0
E82107,12,12,12,127744.0,41864.0,46050.0,327.717935871743,360.486598196393,0.438634626409325,0.444538545059718,0.243120580928722,0.0282084690553746,0
E82111,12,12,12,84771.0,1380.0,65240.0,16.279152068514,769.602812282502,0.529710144927536,0.488320049049663,0.0427536231884058,0.108798283261803,0
E82113,12,12,12,86964.0,605.0,103163.0,6.95690170645325,1186.27248056667,0.477685950413223,0.490854279150471,0.12396694214876,0.0161104271880422,0
E82115,12,12,12,125026.0,9908.0,78306.0,79.2475165165646,626.31772591301,0.342551473556722,0.443363216100937,0.306015341138474,0.106735116083059,0
E82117,12,12,12,152228.0,31441.0,56288.0,206.538875896681,369.761147752056,0.308259915397093,0.438299459920409,0.496803536783181,0.055464752700398,0
E82121,12,12,12,61935.0,345.0,33236.0,5.57035601840639,536.627109065956,0.515942028985507,0.523739318810928,0.194202898550725,0.0743771813695992,0
E82123,12,12,12,116173.0,27666.0,46091.0,238.144835719143,396.744510342334,0.365285910503868,0.433295003362912,0.288621412564158,0.0496192315202534,0
E82124,12,12,12,400718.0,15757.0,214833.0,39.3219171587001,536.120164305072,0.677920924033763,0.495850265089628,0.144824522434474,0.0653065404290775,0
E82129,7,12,12,186643.0,18639.0,75316.0,99.864447099543,403.529733234035,0.569236547025055,0.429802432418078,0.0454423520575138,0.0357427372669818,0
E82132,12,12,12,73374.0,318.0,57947.0,4.33396025840216,789.748412244119,0.393081761006289,0.656151310680449,0.242138364779874,0.0137194332752343,0
E82133,12,12,12,111126.0,14122.0,66311.0,127.080971149866,596.719039648687,0.476561393570316,0.480598995641749,0.118113581645659,0.088054772209739,0
E82626,12,12,12,34320.0,1634.0,20603.0,47.6107226107226,600.320512820513,0.488984088127295,0.468378391496384,0.0820073439412485,0.0616900451390574,0
E82638,12,12,12,82608.0,2982.0,46201.0,36.0981987216734,559.279972883982,0.508048289738431,0.488712365533214,0.0744466800804829,0.10222722451895,0
E82643,12,12,12,34525.0,238.0,21649.0,6.89355539464156,627.052860246198,0.390756302521008,0.550233267125502,0.273109243697479,0.0381541872603815,0
E82652,12,6,12,38474.0,4409.0,11360.0,114.596870613921,295.264334355669,0.342027670673622,0.469278169014085,0.344068949875255,0.088556338028169,0
E82654,12,12,12,125538.0,13448.0,77835.0,107.122942853957,620.011470630407,0.511377156454491,0.45294533307638,0.0767400356930399,0.0624397764501831,0
E82655,12,12,12,50487.0,7714.0,35346.0,152.791807792105,700.101016103155,0.563391236712471,0.454902959316471,0.117578428830697,0.0600916652520794,0
E82657,12,,12,75816.0,2174.0,,28.6746860820935,,0.337626494940202,,0.333026678932843,,0
E82661,12,12,12,97933.0,13789.0,40602.0,140.800343091706,414.589566336169,0.531365581260425,0.478055268213389,0.16360867358039,0.0895029801487611,0
E83003,12,12,12,125222.0,2865.0,76782.0,22.8793662455479,613.167015380684,0.490750436300175,0.45136881039827,0.0945898778359511,0.0739626474955068,0
E83005,12,12,12,73592.0,5466.0,35523.0,74.2743776497445,482.701924122187,0.502012440541529,0.468428905216339,0.100073179656056,0.0383695070799201,0
E83006,12,12,12,83575.0,13139.0,32447.0,157.212084953634,388.238109482501,0.738488469442119,0.460689740191697,0.00403379252606743,0.0355656917434586,0
E83007,12,12,12,60015.0,8127.0,25884.0,135.416145963509,431.292176955761,0.558754768057094,0.457579972183588,0.383659406915221,0.0504558800803585,0
E83008,12,12,12,100543.0,952.0,62672.0,9.46858558029898,623.335289378674,0.456932773109244,0.360049144753638,0.0871848739495798,0.15984809803421,0
E83009,12,12,12,154581.0,28189.0,60342.0,182.35746954671,390.358452849962,0.587392245202029,0.481604852341653,0.0834368015892724,0.0266812502071526,0
E83010,12,12,12,151147.0,23030.0,73140.0,152.368224311432,483.899779684678,0.432870169344333,0.456138911676237,0.431003039513678,0.108955427946404,0
E83011,12,12,12,132818.0,15626.0,58751.0,117.649716152931,442.3421524191,0.564251887879176,0.567615870368164,0.241648534493792,0.0268250753178669,0
E83012,12,12,12,122870.0,12448.0,61460.0,101.310327988931,500.203467079027,0.568766066838046,0.563423364790107,0.0135764781491003,0.0334038398958672,0
E83013,12,12,12,66953.0,4859.0,30345.0,72.5732976864368,453.228384090332,0.463469849763326,0.443796342066238,0.268573780613295,0.0474213214697644,0
E83016,12,12,12,293947.0,38516.0,148336.0,131.030423851919,504.635189336853,0.48953681586873,0.467836533275806,0.413879945996469,0.0912455506417862,0
E83017,12,12,12,210267.0,14815.0,112202.0,70.4580366866888,533.61678247181,0.443806952413095,0.476836420028164,0.131555855551806,0.0520133330956667,0
E83018,12,12,12,218254.0,24380.0,105498.0,111.704711024769,483.372584236715,0.60656275635767,0.568370964378472,0.116776045939294,0.0281047981952264,0
E83020,12,12,12,141863.0,27154.0,53684.0,191.410022345502,378.421434764526,0.52548427487663,0.40799865881827,0.0203653237092141,0.038912897697638,0
E83021,12,12,12,150809.0,26975.0,71271.0,178.868635161032,472.591158352618,0.399332715477294,0.497663846445258,0.439036144578313,0.109904449214968,0
E83024,12,12,12,138180.0,25408.0,66890.0,183.876103632943,484.07873787813,0.646135075566751,0.445253401106294,0.0682068639798489,0.14148602182688,0
E83025,12,12,12,94800.0,3136.0,58426.0,33.0801687763713,616.308016877637,0.58609693877551,0.392821688974087,0.0806760204081633,0.111577037620238,0
E83026,12,12,12,46330.0,4197.0,28924.0,90.5892510252536,624.303906755882,0.528949249463903,0.513241598672383,0.0867286156778651,0.0389641819941917,0
E83027,7,12,12,125341.0,9777.0,49154.0,78.0032072506203,392.162181568681,0.472639869080495,0.421715424990845,0.0418328730694487,0.0593441022093828,0
E83028,12,12,12,74837.0,1116.0,44121.0,14.9124096369443,589.561313254139,0.359318996415771,0.416808322567485,0.226702508960573,0.0870787153509667,0
E83030,7,12,12,88946.0,3119.0,80499.0,35.0662199536798,905.032266768601,0.484129528695095,0.485683051963378,0.038794485411991,0.206971515174102,0
E83031,12,12,12,74398.0,14345.0,40326.0,192.814322965671,542.030699749993,0.555245730219589,0.462951941675346,0.0999651446497037,0.0325348410454793,0
E83032,8,12,12,209965.0,30853.0,75295.0,146.943538208749,358.607386945443,0.554889313843062,0.468264825021582,0.0615823420737043,0.0479049073643668,0
E83034,12,12,12,60332.0,15099.0,29546.0,250.265199230922,489.723529801764,0.501688853566461,0.521762675150613,0.35962646532883,0.0349285859337981,0
E83035,11,12,12,226959.0,24250.0,105858.0,106.847492278341,466.41904484951,0.499092783505155,0.467683122673771,0.089360824742268,0.0433127397079106,0
E83038,12,,12,108231.0,7325.0,,67.6793155380621,,0.451058020477816,,0.152354948805461,,0
E83039,12,12,12,67963.0,1961.0,32252.0,28.8539352294631,474.552329944234,0.400305966343702,0.533703336227211,0.138704742478327,0.0513766588118566,0
E83041,12,12,12,56792.0,8904.0,20731.0,156.78264544302,365.033807578532,0.69743935309973,0.508272635184024,0.00864779874213836,0.0436061936230766,0
E83044,12,12,12,118482.0,10775.0,49277.0,90.9420840296416,415.902837561824,0.499860788863109,0.466911540881141,0.105614849187935,0.0282078860320231,0
E83045,12,12,12,117364.0,16058.0,60843.0,136.822194199243,518.412801199686,0.532444887283597,0.595812172312345,0.123738946319591,0.0319346514800388,0
E83046,8,12,12,97142.0,9167.0,50515.0,94.3670091206687,520.011941281835,0.56801570851969,0.538929030980897,0.0251990836696847,0.0339107195882411,0
E83049,10,10,11,82455.0,5884.0,38725.0,71.3601358316658,469.650112182402,0.361148878314072,0.467010974822466,0.426410605030591,0.108637830858618,0
E83050,12,12,12,89209.0,7499.0,46909.0,84.0610252328801,525.832595365938,0.539405254033871,0.47673154405338,0.0701426856914255,0.0237481080389691,0
E83053,12,12,12,176702.0,26155.0,88862.0,148.017566298061,502.891874455298,0.559701777862741,0.512547545632554,0.0719938826228255,0.0348405392631271,0
E83600,12,12,12,92948.0,7280.0,66564.0,78.3233636011533,716.142359168567,0.349175824175824,0.477014602487831,0.31978021978022,0.0267862508262725,0
E83613,12,12,12,136805.0,11443.0,86946.0,83.6446036329082,635.546946383539,0.564275102682863,0.508637545142962,0.189111247050599,0.0852943206127941,0
E83621,12,12,12,111245.0,12683.0,60682.0,114.009618409816,545.480695761607,0.472916502404794,0.44838667150061,0.0927225419853347,0.04998187271349,0
E83622,12,12,12,112800.0,17603.0,61750.0,156.054964539007,547.429078014184,0.543146054649776,0.47463967611336,0.102766573879452,0.0241457489878543,0
E83637,12,12,12,148367.0,22348.0,49345.0,150.626487022047,332.587435211334,0.719214247359943,0.432222109636235,0.00568283515303383,0.0271354747188165,0
E83638,12,12,12,62130.0,1215.0,30222.0,19.5557701593433,486.431675519073,0.31358024691358,0.441267950499636,0.302880658436214,0.0384488121236186,0
E83639,12,12,12,75565.0,8101.0,35562.0,107.205716932442,470.614702573943,0.48549561782496,0.478938192452618,0.0364152573756326,0.0315224115629042,0
E83649,12,12,12,53629.0,2867.0,34144.0,53.45988178038,636.670458147644,0.4715730728985,0.483423149015933,0.117195674921521,0.0354381443298969,0
E83653,12,12,12,145102.0,1476.0,90271.0,10.1721547600998,622.120990751334,0.684281842818428,0.599450543363871,0.0609756097560976,0.0196076259263772,0
E83668,7,12,12,47878.0,530.0,37920.0,11.0698024144701,792.013033125862,0.490566037735849,0.414398734177215,0.0283018867924528,0.12331223628692,0
E84002,12,7,12,89725.0,5915.0,49003.0,65.9236556143773,546.146558930064,0.591546914623838,0.428381935799849,0.03229078613694,0.0448135828418668,0
E84003,4,12,12,177273.0,7435.0,65267.0,41.9409611164701,368.172254093968,0.54862138533961,0.46731119861492,0.0447881640887693,0.0391468889331515,0
E84004,12,,12,91338.0,11865.0,,129.902121789398,,0.672144964180362,,0.00615254951538137,,0
E84005,12,12,12,89663.0,1123.0,59604.0,12.5246757302343,664.755807858314,0.357079252003562,0.464348030333535,0.175422974176313,0.0581672370981813,0
E84006,7,12,12,202671.0,9942.0,140032.0,49.0548721820093,690.932595191221,0.449808891571112,0.517346035191956,0.0295715147857574,0.028429216179159,0
E84007,12,12,12,70765.0,832.0,49863.0,11.757224616689,704.627994064863,0.473557692307692,0.553155646471331,0.0625,0.0151214327256683,0
E84008,12,12,12,124773.0,36652.0,56112.0,293.749448999383,449.712678223654,0.575548401178653,0.425470487596236,0.000791225581141548,0.0234709153122327,0
E84009,12,12,12,146033.0,25199.0,82096.0,172.556887826724,562.174303068485,0.619508710663122,0.427645683102709,0.000714314060081749,0.0482605729877217,0
E84011,12,,12,20727.0,334.0,,16.1142471172866,,0.446107784431138,,0.125748502994012,,0
E84012,12,12,12,98915.0,4510.0,59912.0,45.5947025223677,605.691755547692,0.367849223946785,0.432233943116571,0.209756097560976,0.0376886099612765,0
E84013,12,12,12,101469.0,23078.0,54291.0,227.438922232406,535.050113827869,0.766834214403328,0.490357517820633,0.00251321604991767,0.030244423569284,0
E84014,12,12,12,120063.0,18332.0,56829.0,152.686506250885,473.326503585618,0.507145974252673,0.429006317197206,0.103807549639974,0.0321490788153935,0
E84015,12,12,12,181190.0,57770.0,89949.0,318.836580385231,496.434681825708,0.49337026138134,0.417781187117144,0.0268824649472044,0.0423684532346107,0
E84017,12,12,12,93676.0,2527.0,67035.0,26.9759596908493,715.604850762202,0.470518401266324,0.529007235026479,0.106450336367234,0.132304020287909,0
E84018,12,12,12,94182.0,19472.0,40950.0,206.748635620395,434.796457921896,0.572925225965489,0.454652014652015,0.0863290879211175,0.043003663003663,0
E84020,12,12,12,77029.0,4436.0,59849.0,57.5887003596048,776.967116280881,0.563345356176736,0.456264933415763,0.059287646528404,0.076693010743705,0
E84021,12,12,12,198961.0,40159.0,81246.0,201.843577384513,408.351385447399,0.515052665654025,0.456539398862713,0.0847381657909809,0.0396942618713537,0
E84022,12,12,12,85321.0,25326.0,40285.0,296.831963994796,472.158085348273,0.502171681276159,0.442770261884076,0.101200347469004,0.0403127715030408,0
E84024,12,12,12,255696.0,47120.0,120043.0,184.281334084225,469.47547087166,0.819715619694397,0.483451763118216,0.000424448217317487,0.0281815682713694,0
